,Data,jw_word,jw_score,euc_word,euc_score,lev_word,lev_score,Measure,Final
154,po 8.1,posi,"[0.9786232638850084, 0.9752187495789721, 0.9785798607553571]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
155,po 8.2,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785791825895414]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
156,po 8.3,posi,"[0.9786232638875929, 0.9752187495804244, 0.9785798607579416]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
157,po 7.5,posi,"[0.9786230940156513, 0.9752185588688471, 0.9785783348803314]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
158,po 7.0,posi,"[0.9786232609086567, 0.9752187466234782, 0.9785796885680416]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
159,po 7.1,posi,"[0.9786232635551649, 0.9752187496008, 0.9785796912145499]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
160,po 7.3,posi,"[0.9786232635577494, 0.9752187496037075, 0.9785796912171343]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
161,po 7.4,posi,"[0.9786232211722268, 0.9752187019199945, 0.9785796488316116]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
162,po 8.4,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785798183724189]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
163,po 8.8,posi,"[0.9892057819885461, 0.9875216832624595, 0.9572427532665188]",posi,"[2.83, 3.46, 3.46]",posi,"[4, 6, 8]",jw,posi
164,po 8.7,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785796912158434]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
165,po 9.2,posi,"[0.9786232529613706, 0.9752187376827814, 0.9785791719944534]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
166,po 8.6,posi,"[0.978623263887594, 0.975218749580426, 0.9785798607579429]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
167,po 8.5,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785785044211386]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
168,po 8.9,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785798501615628]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
169,po 8.0,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785798581088488]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
170,po 7.9,posi,"[0.9786232529613706, 0.9752187376827814, 0.9785796806207556]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
171,po 10.2,posi,"[0.9678226946946364, 0.9624042549114553, 0.989077564022027]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
172,po 10.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890782283502557]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
173,po 9.8,posi,"[0.9786232635564585, 0.9752187496022553, 0.9785798501615628]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
174,po 9.7,posi,"[0.9786232529613706, 0.9752187376827814, 0.9785796806207556]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
175,po 9.5,posi,"[0.9786232529613706, 0.9752187376827814, 0.9785784938260508]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
176,po 9.4,posi,"[0.9786232529613706, 0.9752187376827814, 0.9785798077773311]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
177,po 9.3,posi,"[0.9786232635577494, 0.9752187496037075, 0.9785798501628538]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
178,po 9.1,posi,"[0.9786232635551649, 0.9752187496008, 0.9785798501602693]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
179,po 9.0,posi,"[0.9786232609086567, 0.9752187466234782, 0.978579847513761]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
180,po 9.9,posi,"[0.9892057819885461, 0.9875216832852673, 0.9572427532719178]",posi,"[2.83, 3.46, 3.46]",posi,"[4, 6, 8]",jw,posi
181,po 9.6,posi,"[0.9786232635577506, 0.975218749603709, 0.9785798501628551]",posi,"[2.45, 3.16, 3.16]",posi,"[4, 6, 8]",jw,posi
182,po 10.0,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
183,po 11.8,posi,"[0.9786232635564585, 0.9752187495789721, 0.9679113471567191]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
184,po 11.4,posi,"[0.9786232211722268, 0.9752187018967114, 0.9679113038706951]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
185,po 10.7,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780622682004]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
186,po 11.0,posi,"[0.9786232609086567, 0.9752187466001951, 0.967911344452581]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
187,po 11.1,posi,"[0.9892057819885461, 0.9875216832624595, 0.9572427532665188]",posi,"[3.61, 4.12, 4.12]",posi,"[5, 7, 8]",jw,posi
188,po 11.2,posi,"[0.9786225853893492, 0.9752179866409741, 0.9679106545605223]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
189,po 10.9,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890782179701296]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
190,po 11.7,posi,"[0.9786230940156513, 0.9752185588455641, 0.9679111740086607]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
191,po 10.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890782283489912]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
192,po 10.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.989078228350257]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
193,po 10.5,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768996937956]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
194,po 10.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890781868297438]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
195,po 10.1,posi,"[0.9786232609086567, 0.9752187466001951, 0.967911344452581]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
196,po 12.7,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890774005350014]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
197,po 13.2,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890775666170566]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
198,po 12.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890775666170566]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
199,po 13.1,posi,"[0.9786232635577494, 0.9752187495804244, 0.9679113471580375]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
200,po 11.3,posi,"[0.9786232635577494, 0.9752187495804244, 0.9679113471580375]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
201,po 13.3,posi,"[0.9786232635541949, 0.9752187495774033, 0.9679113471553566]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
202,po 12.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890775666170579]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
203,po 11.5,posi,"[0.9786219072209463, 0.9752172237015211, 0.9679099619628808]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
204,po 11.6,posi,"[0.9786232635577506, 0.975218749580426, 0.9679113471580387]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
205,po 12.5,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890762379605966]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
206,po 12.2,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
207,po 12.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890775250965447]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
208,po 12.0,posi,"[0.9678226946946364, 0.9624042549114553, 0.989077564022027]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
209,po 13.7,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890780648632301]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
210,po 13.4,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890781894247735]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
211,po 11.9,posi,"[0.9786232529613706, 0.9752187376594983, 0.9679113363362039]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
212,po 12.1,posi,"[0.9786225853893492, 0.9752179866409741, 0.9679106545605223]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
213,po 12.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.989077566615792]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
214,po 13.9,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890782205651594]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
215,po 12.9,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890775562369305]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
216,po 13.8,posi,"[0.9678226950341373, 0.9624042548430893, 0.9890782309440208]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
217,po 13.6,posi,"[0.9678226950321546, 0.9624042548434595, 0.9890782309452867]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
218,po 13.5,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890769022888254]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
219,po 13.0,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890782283502557]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
220,po 15.7,posi,"[0.9678226946946364, 0.9624042549114553, 0.98907673620677]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
221,po 15.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890769022888254]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
222,po 15.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768607683132]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
223,po 15.5,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
224,po 15.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890769022888265]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
225,po 15.9,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768919086992]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
226,po 16.0,posi,"[0.9678226950328177, 0.9624042548906477, 0.989078228350257]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
227,po 14.9,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890781790446472]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
228,po 16.2,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890775666170579]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
229,po 14.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890781894235089]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
230,po 16.3,posi,"[0.9678226950321546, 0.9624042548434595, 0.9890782309452867]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
231,po 15.2,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890762379605966]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
232,po 15.1,posi,"[0.9786219072209463, 0.9752172237015211, 0.9679099619628808]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
233,po 15.0,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768996937956]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
234,po 16.7,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890780648632312]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
235,po 14.7,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780233427182]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
236,po 14.2,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890775250965447]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
237,po 14.0,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890781868297438]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
238,po 14.1,posi,"[0.9786232211722268, 0.9752187018967114, 0.9679113038706951]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
239,po 16.9,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890782205651605]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
240,po 14.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890781894247735]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
241,po 14.4,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
242,po 14.5,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768607683132]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
243,po 14.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890781894247748]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
244,po 17.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890780648632301]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
245,po 17.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890780648619655]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
246,po 20.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.989077564023294]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
247,po 20.5,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890762353680986]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
248,po 20.2,posi,"[0.9786232609086567, 0.9752187466234782, 0.9679113444631493]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
249,po 20.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.989077564022027]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
250,po 20.0,posi,"[0.9786225853893492, 0.9752179866642573, 0.9679106545710906]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
251,po 18.4,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890781894235089]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
252,po 18.5,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890769022875607]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
253,po 18.6,posi,"[0.9678226950341386, 0.9624042548430909, 0.9890782309440221]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
254,po 20.7,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890773979425034]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
255,po 18.3,posi,"[0.9678226950341373, 0.9624042548430893, 0.9890782309440208]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
256,po 17.1,posi,"[0.9786230940156513, 0.9752185588455641, 0.9679111740086607]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
257,po 17.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780233427182]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
258,po 17.5,posi,"[0.9678226946946364, 0.9624042549114553, 0.98907673620677]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
259,po 17.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890780648632312]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
260,po 17.7,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
261,po 17.9,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780544831039]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
262,po 18.0,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890782283489912]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
263,po 18.1,posi,"[0.9786232635564585, 0.9752187495789721, 0.9679113471567191]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
264,po 18.2,posi,"[0.9678226950314979, 0.9624042548891629, 0.989077566615792]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
265,po 18.7,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890780648619655]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
266,po 18.8,posi,"[0.9786232635551649, 0.9752187495775169, 0.967911347155398]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
267,po 18.9,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890782205638946]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
268,po 19.6,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890782205651605]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
269,po 19.0,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890782179701296]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
270,po 19.1,posi,"[0.9786232529613706, 0.9752187376594983, 0.9679113363362039]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
271,po 19.3,posi,"[0.9678226950328164, 0.9624042548906464, 0.9890782205651594]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
272,po 19.4,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890781790446472]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
273,po 19.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890782205638946]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
274,po 19.5,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890768919086992]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
275,po 19.7,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780544831039]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
276,po 17.2,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890774005350014]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
277,po 17.0,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890780622682004]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
278,po 16.8,posi,"[0.9678226950341386, 0.9624042548430909, 0.9890782309440221]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
279,po 16.6,posi,"[0.9786232635541949, 0.9752187495774033, 0.9679113471553566]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
280,po 15.8,posi,"[0.9678226950314979, 0.9624042548891629, 0.9890769022875607]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
281,po 16.4,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890781894247748]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
282,po 16.1,posi,"[0.9786232635577506, 0.975218749580426, 0.9679113471580387]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
283,po 16.5,posi,"[0.9678226950328177, 0.9624042548906477, 0.9890769022888265]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
284,po 19.2,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890775562369305]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
285,po 24.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890775225040467]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
286,po 27.3,posi,"[0.967822694697276, 0.9624042549144247, 0.989077400537533]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
287,po 27.2,posi,"[0.9786230940156513, 0.9752185588688471, 0.9679111740192288]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
288,po 27.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890773979425034]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
289,po 27.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890774005362684]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
290,po 26.7,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890774005375342]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
291,po 26.6,posi,"[0.9786225853883791, 0.9752179866408606, 0.967910654560481]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
292,po 26.5,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890762379631295]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
293,po 22.4,posi,"[0.9786232211722268, 0.9752187019199945, 0.9679113038812635]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
294,po 26.3,posi,"[0.9678226946966142, 0.9624042548910163, 0.9890775666195897]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
295,po 22.3,posi,"[0.9786232635577494, 0.9752187496037075, 0.9679113471686057]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
296,po 28.6,posi,"[0.9678226950341386, 0.9624042548906477, 0.9890775666183249]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
297,po 28.4,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890775250978117]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
298,po 22.1,posi,"[0.9786232635551649, 0.9752187496008, 0.9679113471659662]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
299,po 22.2,posi,"[0.9892057819885461, 0.9875216832852673, 0.9572427532719178]",posi,"[3.61, 4.12, 4.12]",posi,"[5, 7, 8]",jw,posi
300,po 28.2,posi,"[0.9786232635564585, 0.9752187496022553, 0.9679113471672873]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
301,po 26.0,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890775640245599]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
302,po 24.5,posi,"[0.9678226514099337, 0.9624042062161647, 0.9890761964426162]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
303,po 25.1,posi,"[0.9678226946946364, 0.9624042549114553, 0.9890762379605966]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
304,po 25.0,posi,"[0.9678226919918196, 0.9624042518707863, 0.9890762353680986]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
305,po 24.9,posi,"[0.9678226838754423, 0.9624042427398618, 0.9890775147189502]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
306,po 24.8,posi,"[0.9678226946959576, 0.9624042549129415, 0.9890775250978117]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
307,po 24.7,posi,"[0.9678226514099337, 0.9624042062161647, 0.989077359017021]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
308,po 24.6,posi,"[0.9678226946972773, 0.9624042549144262, 0.9890775250990775]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
309,po 24.4,posi,"[0.9786225853893492, 0.9752179866642573, 0.9679106545710906]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
310,po 23.4,posi,"[0.967822694697276, 0.9624042549144247, 0.9890775250990764]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
311,po 24.3,posi,"[0.967822694697276, 0.9624042549144247, 0.9890775250990764]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
312,po 24.2,posi,"[0.9786232211722268, 0.9752187019199945, 0.9679113038812635]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
313,po 23.6,posi,"[0.9678226946966142, 0.9624042548910163, 0.9890775666195897]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
314,po 23.7,posi,"[0.967822694697276, 0.9624042549144247, 0.989077400537533]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
315,po 23.8,posi,"[0.9678226950341373, 0.9624042548906464, 0.9890775666183238]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
316,po 23.9,posi,"[0.967822694697276, 0.9624042549144247, 0.9890775562394623]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
317,po 23.5,posi,"[0.967822694697276, 0.9624042549144247, 0.9890762379631284]",posi,"[2.65, 3.32, 3.32]",posi,"[5, 7, 8]",jw,weak-pos
318,po 23.3,posi,"[0.9786225853883791, 0.9752179866408606, 0.967910654560481]",posi,"[3.0, 3.61, 3.61]",posi,"[5, 7, 8]",jw,posi
